geo_type,region,transportation_type,alternative_name,sub_region,country,date,relative_mobility
city,Portland,walking,NA,Oregon,United States,2020-09-11,103.76
city,Portland,walking,NA,Oregon,United States,2020-09-12,91.8
city,Portland,walking,NA,Oregon,United States,2020-09-13,70.39
city,Portland,walking,NA,Oregon,United States,2020-09-14,83.25
city,Portland,walking,NA,Oregon,United States,2020-09-15,86.18
city,Portland,walking,NA,Oregon,United States,2020-09-16,90
city,Portland,walking,NA,Oregon,United States,2020-09-17,97.47
city,Portland,walking,NA,Oregon,United States,2020-09-18,112.99
city,Portland,walking,NA,Oregon,United States,2020-09-19,125.38
city,Portland,walking,NA,Oregon,United States,2020-09-20,100.54
city,Portland,walking,NA,Oregon,United States,2020-09-21,107.37
city,Portland,walking,NA,Oregon,United States,2020-09-22,110.41
city,Portland,walking,NA,Oregon,United States,2020-09-23,105.28
city,Portland,walking,NA,Oregon,United States,2020-09-24,115.68
city,Portland,walking,NA,Oregon,United States,2020-09-25,124.28
city,Portland,walking,NA,Oregon,United States,2020-09-26,131.75
city,Portland,walking,NA,Oregon,United States,2020-09-27,106.76
city,Portland,walking,NA,Oregon,United States,2020-09-28,109.08
city,Portland,walking,NA,Oregon,United States,2020-09-29,107.22
city,Portland,walking,NA,Oregon,United States,2020-09-30,116
city,Portland,walking,NA,Oregon,United States,2020-10-01,112.7
city,Portland,walking,NA,Oregon,United States,2020-10-02,131.02
city,Portland,walking,NA,Oregon,United States,2020-10-03,133.08
city,Portland,walking,NA,Oregon,United States,2020-10-04,97.64
city,Portland,walking,NA,Oregon,United States,2020-10-05,104.56
city,Portland,walking,NA,Oregon,United States,2020-10-06,110.93
city,Portland,walking,NA,Oregon,United States,2020-10-07,108.89
city,Portland,walking,NA,Oregon,United States,2020-10-08,109.58
city,Portland,walking,NA,Oregon,United States,2020-10-09,138.18
city,Portland,walking,NA,Oregon,United States,2020-10-10,125.64
city,Portland,walking,NA,Oregon,United States,2020-10-11,89.63
city,Portland,walking,NA,Oregon,United States,2020-10-12,100.77
city,Portland,walking,NA,Oregon,United States,2020-10-13,98.28
city,Portland,walking,NA,Oregon,United States,2020-10-14,110.05
city,Portland,walking,NA,Oregon,United States,2020-10-15,116.88
city,Portland,walking,NA,Oregon,United States,2020-10-16,137.4
city,Portland,walking,NA,Oregon,United States,2020-10-17,139.61
city,Portland,walking,NA,Oregon,United States,2020-10-18,99.65
city,Portland,walking,NA,Oregon,United States,2020-10-19,102.55
city,Portland,walking,NA,Oregon,United States,2020-10-20,105.15
city,Portland,walking,NA,Oregon,United States,2020-10-21,112.14
city,Portland,walking,NA,Oregon,United States,2020-10-22,111.36
city,Portland,walking,NA,Oregon,United States,2020-10-23,127.59
city,Portland,walking,NA,Oregon,United States,2020-10-24,128.72
city,Portland,walking,NA,Oregon,United States,2020-10-25,96.49
city,Portland,walking,NA,Oregon,United States,2020-10-26,99.32
city,Portland,walking,NA,Oregon,United States,2020-10-27,106.46
city,Portland,walking,NA,Oregon,United States,2020-10-28,110.58
city,Portland,walking,NA,Oregon,United States,2020-10-29,111.22
city,Portland,walking,NA,Oregon,United States,2020-10-30,129.7
city,Portland,walking,NA,Oregon,United States,2020-10-31,131.66
city,Portland,walking,NA,Oregon,United States,2020-11-01,94.9
city,Portland,walking,NA,Oregon,United States,2020-11-02,102.68
city,Portland,walking,NA,Oregon,United States,2020-11-03,95.11
city,Portland,walking,NA,Oregon,United States,2020-11-04,96.88
city,Portland,walking,NA,Oregon,United States,2020-11-05,93.6
city,Portland,walking,NA,Oregon,United States,2020-11-06,112.71
city,Portland,walking,NA,Oregon,United States,2020-11-07,109.98
city,Portland,walking,NA,Oregon,United States,2020-11-08,88.37
city,Portland,walking,NA,Oregon,United States,2020-11-09,92.71
city,Portland,walking,NA,Oregon,United States,2020-11-10,97.08
city,Portland,walking,NA,Oregon,United States,2020-11-11,105.47
city,Portland,walking,NA,Oregon,United States,2020-11-12,91.11
city,Portland,walking,NA,Oregon,United States,2020-11-13,109.81
city,Portland,walking,NA,Oregon,United States,2020-11-14,98.25
city,Portland,walking,NA,Oregon,United States,2020-11-15,79.47
city,Portland,walking,NA,Oregon,United States,2020-11-16,86.93
city,Portland,walking,NA,Oregon,United States,2020-11-17,90.77
city,Portland,walking,NA,Oregon,United States,2020-11-18,87.56
city,Portland,walking,NA,Oregon,United States,2020-11-19,92.5
city,Portland,walking,NA,Oregon,United States,2020-11-20,109.89
city,Portland,walking,NA,Oregon,United States,2020-11-21,92.43
city,Portland,walking,NA,Oregon,United States,2020-11-22,71.93
city,Portland,walking,NA,Oregon,United States,2020-11-23,88.86
city,Portland,walking,NA,Oregon,United States,2020-11-24,95.82
city,Portland,walking,NA,Oregon,United States,2020-11-25,102.15
city,Portland,walking,NA,Oregon,United States,2020-11-26,40.64
city,Portland,walking,NA,Oregon,United States,2020-11-27,87.48
city,Portland,walking,NA,Oregon,United States,2020-11-28,84.11
city,Portland,walking,NA,Oregon,United States,2020-11-29,74.61
city,Portland,walking,NA,Oregon,United States,2020-11-30,86.73
city,Portland,walking,NA,Oregon,United States,2020-12-01,95.01
city,Portland,walking,NA,Oregon,United States,2020-12-02,97.57
city,Portland,walking,NA,Oregon,United States,2020-12-03,96.5
city,Portland,walking,NA,Oregon,United States,2020-12-04,111.61
city,Portland,walking,NA,Oregon,United States,2020-12-05,105.74
city,Portland,walking,NA,Oregon,United States,2020-12-06,73.11
city,Portland,walking,NA,Oregon,United States,2020-12-07,91.86
city,Portland,walking,NA,Oregon,United States,2020-12-08,97.84
city,Portland,walking,NA,Oregon,United States,2020-12-09,100.99
city,Portland,walking,NA,Oregon,United States,2020-12-10,94
city,Portland,walking,NA,Oregon,United States,2020-12-11,107.55
city,Portland,walking,NA,Oregon,United States,2020-12-12,113.86
city,Portland,walking,NA,Oregon,United States,2020-12-13,76.28
city,Portland,walking,NA,Oregon,United States,2020-12-14,96.58
city,Portland,walking,NA,Oregon,United States,2020-12-15,98.07
city,Portland,walking,NA,Oregon,United States,2020-12-16,104.84
city,Portland,walking,NA,Oregon,United States,2020-12-17,104.72
city,Portland,walking,NA,Oregon,United States,2020-12-18,118.79
city,Portland,walking,NA,Oregon,United States,2020-12-19,111.09
city,Portland,walking,NA,Oregon,United States,2020-12-20,83.17
city,Portland,walking,NA,Oregon,United States,2020-12-21,109.47
city,Portland,walking,NA,Oregon,United States,2020-12-22,115.62
city,Portland,walking,NA,Oregon,United States,2020-12-23,117.8
city,Portland,walking,NA,Oregon,United States,2020-12-24,86.07
city,Portland,walking,NA,Oregon,United States,2020-12-25,31.45
city,Portland,walking,NA,Oregon,United States,2020-12-26,77.91
city,Portland,walking,NA,Oregon,United States,2020-12-27,77.36
city,Portland,walking,NA,Oregon,United States,2020-12-28,93.37
city,Portland,walking,NA,Oregon,United States,2020-12-29,90.6
city,Portland,walking,NA,Oregon,United States,2020-12-30,88.96
city,Portland,walking,NA,Oregon,United States,2020-12-31,98.7
city,Portland,walking,NA,Oregon,United States,2021-01-01,68.76
city,Portland,walking,NA,Oregon,United States,2021-01-02,81.06
city,Portland,walking,NA,Oregon,United States,2021-01-03,79.59
city,Portland,walking,NA,Oregon,United States,2021-01-04,85.9
city,Portland,walking,NA,Oregon,United States,2021-01-05,89.79
city,Portland,walking,NA,Oregon,United States,2021-01-06,86.98
city,Portland,walking,NA,Oregon,United States,2021-01-07,89.78
city,Portland,walking,NA,Oregon,United States,2021-01-08,102.94
city,Portland,walking,NA,Oregon,United States,2021-01-09,100.43
city,Portland,walking,NA,Oregon,United States,2021-01-10,75.45
city,Portland,walking,NA,Oregon,United States,2021-01-11,81.22
city,Portland,walking,NA,Oregon,United States,2021-01-12,82.2
city,Portland,walking,NA,Oregon,United States,2021-01-13,97.03
city,Portland,walking,NA,Oregon,United States,2021-01-14,95.83
city,Portland,walking,NA,Oregon,United States,2021-01-15,105.41
city,Portland,walking,NA,Oregon,United States,2021-01-16,108.79
city,Portland,walking,NA,Oregon,United States,2021-01-17,84.63
city,Portland,walking,NA,Oregon,United States,2021-01-18,98.52
city,Portland,walking,NA,Oregon,United States,2021-01-19,87.96
city,Portland,walking,NA,Oregon,United States,2021-01-20,85.38
city,Portland,walking,NA,Oregon,United States,2021-01-21,83.71
city,Portland,walking,NA,Oregon,United States,2021-01-22,106.16
city,Portland,walking,NA,Oregon,United States,2021-01-23,109.64
city,Portland,walking,NA,Oregon,United States,2021-01-24,69.89
city,Portland,walking,NA,Oregon,United States,2021-01-25,81.08
city,Portland,walking,NA,Oregon,United States,2021-01-26,78.51
city,Portland,walking,NA,Oregon,United States,2021-01-27,85.72
city,Portland,walking,NA,Oregon,United States,2021-01-28,84.92
city,Portland,walking,NA,Oregon,United States,2021-01-29,102.69
city,Portland,walking,NA,Oregon,United States,2021-01-30,100.13
city,Portland,walking,NA,Oregon,United States,2021-01-31,77.46
city,Portland,walking,NA,Oregon,United States,2021-02-01,79.32
city,Portland,walking,NA,Oregon,United States,2021-02-02,83.69
city,Portland,walking,NA,Oregon,United States,2021-02-03,89.32
city,Portland,walking,NA,Oregon,United States,2021-02-04,85.9
city,Portland,walking,NA,Oregon,United States,2021-02-05,106.34
city,Portland,walking,NA,Oregon,United States,2021-02-06,100.38
city,Portland,walking,NA,Oregon,United States,2021-02-07,77.83
city,Portland,walking,NA,Oregon,United States,2021-02-08,81.57
city,Portland,walking,NA,Oregon,United States,2021-02-09,89.07
city,Portland,walking,NA,Oregon,United States,2021-02-10,94.39
city,Portland,walking,NA,Oregon,United States,2021-02-11,76.15
city,Portland,walking,NA,Oregon,United States,2021-02-12,75.22
city,Portland,walking,NA,Oregon,United States,2021-02-13,99.58
city,Portland,walking,NA,Oregon,United States,2021-02-14,80.7
city,Portland,walking,NA,Oregon,United States,2021-02-15,75.57
city,Portland,walking,NA,Oregon,United States,2021-02-16,91.62
city,Portland,walking,NA,Oregon,United States,2021-02-17,95.75
city,Portland,walking,NA,Oregon,United States,2021-02-18,93.12
city,Portland,walking,NA,Oregon,United States,2021-02-19,110.47
city,Portland,walking,NA,Oregon,United States,2021-02-20,120.99
city,Portland,walking,NA,Oregon,United States,2021-02-21,84.13
city,Portland,walking,NA,Oregon,United States,2021-02-22,85.05
city,Portland,walking,NA,Oregon,United States,2021-02-23,90.23
city,Portland,walking,NA,Oregon,United States,2021-02-24,101.07
city,Portland,walking,NA,Oregon,United States,2021-02-25,91.43
city,Portland,walking,NA,Oregon,United States,2021-02-26,107.93
city,Portland,walking,NA,Oregon,United States,2021-02-27,119.51
city,Portland,walking,NA,Oregon,United States,2021-02-28,101.33
city,Portland,walking,NA,Oregon,United States,2021-03-01,94.61
city,Portland,walking,NA,Oregon,United States,2021-03-02,94.27
county,Benton County,driving,NA,Oregon,United States,2020-01-13,100
county,Benton County,driving,NA,Oregon,United States,2020-01-14,100.86
county,Benton County,driving,NA,Oregon,United States,2020-01-15,99.48
county,Benton County,driving,NA,Oregon,United States,2020-01-16,112.85
county,Benton County,driving,NA,Oregon,United States,2020-01-17,136.08
county,Benton County,driving,NA,Oregon,United States,2020-01-18,131.4
county,Benton County,driving,NA,Oregon,United States,2020-01-19,100.68
county,Benton County,driving,NA,Oregon,United States,2020-01-20,109.56
county,Benton County,driving,NA,Oregon,United States,2020-01-21,100.62
county,Benton County,driving,NA,Oregon,United States,2020-01-22,103.35
county,Benton County,driving,NA,Oregon,United States,2020-01-23,107.93
county,Benton County,driving,NA,Oregon,United States,2020-01-24,135.1
county,Benton County,driving,NA,Oregon,United States,2020-01-25,139.62
county,Benton County,driving,NA,Oregon,United States,2020-01-26,108.34
county,Benton County,driving,NA,Oregon,United States,2020-01-27,95.03
county,Benton County,driving,NA,Oregon,United States,2020-01-28,97.17
county,Benton County,driving,NA,Oregon,United States,2020-01-29,97.04
county,Benton County,driving,NA,Oregon,United States,2020-01-30,109.82
county,Benton County,driving,NA,Oregon,United States,2020-01-31,137.84
county,Benton County,driving,NA,Oregon,United States,2020-02-01,132.29
county,Benton County,driving,NA,Oregon,United States,2020-02-02,91.4
county,Benton County,driving,NA,Oregon,United States,2020-02-03,92.95
county,Benton County,driving,NA,Oregon,United States,2020-02-04,97.38
county,Benton County,driving,NA,Oregon,United States,2020-02-05,101.52
county,Benton County,driving,NA,Oregon,United States,2020-02-06,109.06
county,Benton County,driving,NA,Oregon,United States,2020-02-07,143.55
county,Benton County,driving,NA,Oregon,United States,2020-02-08,142.16
county,Benton County,driving,NA,Oregon,United States,2020-02-09,111.62
county,Benton County,driving,NA,Oregon,United States,2020-02-10,97.84
county,Benton County,driving,NA,Oregon,United States,2020-02-11,100.92
county,Benton County,driving,NA,Oregon,United States,2020-02-12,105.07
county,Benton County,driving,NA,Oregon,United States,2020-02-13,111.44
county,Benton County,driving,NA,Oregon,United States,2020-02-14,147.59
county,Benton County,driving,NA,Oregon,United States,2020-02-15,138.24
county,Benton County,driving,NA,Oregon,United States,2020-02-16,107.03
county,Benton County,driving,NA,Oregon,United States,2020-02-17,108.21
county,Benton County,driving,NA,Oregon,United States,2020-02-18,106.68
county,Benton County,driving,NA,Oregon,United States,2020-02-19,111.92
county,Benton County,driving,NA,Oregon,United States,2020-02-20,123.35
county,Benton County,driving,NA,Oregon,United States,2020-02-21,145.91
county,Benton County,driving,NA,Oregon,United States,2020-02-22,154.72
county,Benton County,driving,NA,Oregon,United States,2020-02-23,105.84
county,Benton County,driving,NA,Oregon,United States,2020-02-24,100.02
county,Benton County,driving,NA,Oregon,United States,2020-02-25,106.75
county,Benton County,driving,NA,Oregon,United States,2020-02-26,103.59
county,Benton County,driving,NA,Oregon,United States,2020-02-27,116.28
county,Benton County,driving,NA,Oregon,United States,2020-02-28,147.22
county,Benton County,driving,NA,Oregon,United States,2020-02-29,145.38
county,Benton County,driving,NA,Oregon,United States,2020-03-01,112.26
county,Benton County,driving,NA,Oregon,United States,2020-03-02,100.33
county,Benton County,driving,NA,Oregon,United States,2020-03-03,108.04
county,Benton County,driving,NA,Oregon,United States,2020-03-04,104.52
county,Benton County,driving,NA,Oregon,United States,2020-03-05,113.1
county,Benton County,driving,NA,Oregon,United States,2020-03-06,138.78
county,Benton County,driving,NA,Oregon,United States,2020-03-07,135.66
county,Benton County,driving,NA,Oregon,United States,2020-03-08,102.47
county,Benton County,driving,NA,Oregon,United States,2020-03-09,96.99
county,Benton County,driving,NA,Oregon,United States,2020-03-10,108.22
county,Benton County,driving,NA,Oregon,United States,2020-03-11,108.76
county,Benton County,driving,NA,Oregon,United States,2020-03-12,99.18
county,Benton County,driving,NA,Oregon,United States,2020-03-13,106.25
county,Benton County,driving,NA,Oregon,United States,2020-03-14,91.72
county,Benton County,driving,NA,Oregon,United States,2020-03-15,71.47
county,Benton County,driving,NA,Oregon,United States,2020-03-16,83.93
county,Benton County,driving,NA,Oregon,United States,2020-03-17,79.97
county,Benton County,driving,NA,Oregon,United States,2020-03-18,78.42
county,Benton County,driving,NA,Oregon,United States,2020-03-19,82.33
county,Benton County,driving,NA,Oregon,United States,2020-03-20,81.04
county,Benton County,driving,NA,Oregon,United States,2020-03-21,67.88
county,Benton County,driving,NA,Oregon,United States,2020-03-22,55.13
county,Benton County,driving,NA,Oregon,United States,2020-03-23,49.94
county,Benton County,driving,NA,Oregon,United States,2020-03-24,48.12
county,Benton County,driving,NA,Oregon,United States,2020-03-25,50.41
county,Benton County,driving,NA,Oregon,United States,2020-03-26,51.11
county,Benton County,driving,NA,Oregon,United States,2020-03-27,53.62
county,Benton County,driving,NA,Oregon,United States,2020-03-28,48.3
county,Benton County,driving,NA,Oregon,United States,2020-03-29,41.47
county,Benton County,driving,NA,Oregon,United States,2020-03-30,49.97
county,Benton County,driving,NA,Oregon,United States,2020-03-31,49.06
county,Benton County,driving,NA,Oregon,United States,2020-04-01,49.46
county,Benton County,driving,NA,Oregon,United States,2020-04-02,52.2
county,Benton County,driving,NA,Oregon,United States,2020-04-03,59.29
county,Benton County,driving,NA,Oregon,United States,2020-04-04,48.82
county,Benton County,driving,NA,Oregon,United States,2020-04-05,46.48
county,Benton County,driving,NA,Oregon,United States,2020-04-06,51.55
county,Benton County,driving,NA,Oregon,United States,2020-04-07,56.65
county,Benton County,driving,NA,Oregon,United States,2020-04-08,54.69
county,Benton County,driving,NA,Oregon,United States,2020-04-09,60.59
county,Benton County,driving,NA,Oregon,United States,2020-04-10,67.26
county,Benton County,driving,NA,Oregon,United States,2020-04-11,59.47
county,Benton County,driving,NA,Oregon,United States,2020-04-12,40.13
county,Benton County,driving,NA,Oregon,United States,2020-04-13,56.59
county,Benton County,driving,NA,Oregon,United States,2020-04-14,59.27
county,Benton County,driving,NA,Oregon,United States,2020-04-15,66.88
county,Benton County,driving,NA,Oregon,United States,2020-04-16,63.68
county,Benton County,driving,NA,Oregon,United States,2020-04-17,71.2
county,Benton County,driving,NA,Oregon,United States,2020-04-18,64.99
county,Benton County,driving,NA,Oregon,United States,2020-04-19,54.85
county,Benton County,driving,NA,Oregon,United States,2020-04-20,62.95
county,Benton County,driving,NA,Oregon,United States,2020-04-21,59.32
county,Benton County,driving,NA,Oregon,United States,2020-04-22,58.64
county,Benton County,driving,NA,Oregon,United States,2020-04-23,67.61
county,Benton County,driving,NA,Oregon,United States,2020-04-24,69.3
county,Benton County,driving,NA,Oregon,United States,2020-04-25,65.62
county,Benton County,driving,NA,Oregon,United States,2020-04-26,59.48
county,Benton County,driving,NA,Oregon,United States,2020-04-27,62.49
county,Benton County,driving,NA,Oregon,United States,2020-04-28,64.85
county,Benton County,driving,NA,Oregon,United States,2020-04-29,68.39
county,Benton County,driving,NA,Oregon,United States,2020-04-30,76.88
county,Benton County,driving,NA,Oregon,United States,2020-05-01,81.53
county,Benton County,driving,NA,Oregon,United States,2020-05-02,69.77
county,Benton County,driving,NA,Oregon,United States,2020-05-03,60.53
county,Benton County,driving,NA,Oregon,United States,2020-05-04,69.7
county,Benton County,driving,NA,Oregon,United States,2020-05-05,77.07
county,Benton County,driving,NA,Oregon,United States,2020-05-06,75.15
county,Benton County,driving,NA,Oregon,United States,2020-05-07,83.25
county,Benton County,driving,NA,Oregon,United States,2020-05-08,94.07
county,Benton County,driving,NA,Oregon,United States,2020-05-09,90.01
county,Benton County,driving,NA,Oregon,United States,2020-05-10,68.33
county,Benton County,driving,NA,Oregon,United States,2020-05-11,NA
county,Benton County,driving,NA,Oregon,United States,2020-05-12,NA
county,Benton County,driving,NA,Oregon,United States,2020-05-13,72.69
county,Benton County,driving,NA,Oregon,United States,2020-05-14,79.92
county,Benton County,driving,NA,Oregon,United States,2020-05-15,103.38
county,Benton County,driving,NA,Oregon,United States,2020-05-16,87.73
county,Benton County,driving,NA,Oregon,United States,2020-05-17,76.06
county,Benton County,driving,NA,Oregon,United States,2020-05-18,82.74
county,Benton County,driving,NA,Oregon,United States,2020-05-19,93.92
county,Benton County,driving,NA,Oregon,United States,2020-05-20,92.78
county,Benton County,driving,NA,Oregon,United States,2020-05-21,99.46
county,Benton County,driving,NA,Oregon,United States,2020-05-22,115.71
county,Benton County,driving,NA,Oregon,United States,2020-05-23,108.84
county,Benton County,driving,NA,Oregon,United States,2020-05-24,87.14
county,Benton County,driving,NA,Oregon,United States,2020-05-25,88.02
county,Benton County,driving,NA,Oregon,United States,2020-05-26,103.14
county,Benton County,driving,NA,Oregon,United States,2020-05-27,105.48
county,Benton County,driving,NA,Oregon,United States,2020-05-28,111.06
county,Benton County,driving,NA,Oregon,United States,2020-05-29,122.07
county,Benton County,driving,NA,Oregon,United States,2020-05-30,92.76
county,Benton County,driving,NA,Oregon,United States,2020-05-31,92.96
county,Benton County,driving,NA,Oregon,United States,2020-06-01,101.14
county,Benton County,driving,NA,Oregon,United States,2020-06-02,103.25
county,Benton County,driving,NA,Oregon,United States,2020-06-03,103.3
county,Benton County,driving,NA,Oregon,United States,2020-06-04,113.91
county,Benton County,driving,NA,Oregon,United States,2020-06-05,126.68
county,Benton County,driving,NA,Oregon,United States,2020-06-06,112.38
county,Benton County,driving,NA,Oregon,United States,2020-06-07,95.28
county,Benton County,driving,NA,Oregon,United States,2020-06-08,107.22
county,Benton County,driving,NA,Oregon,United States,2020-06-09,113.5
county,Benton County,driving,NA,Oregon,United States,2020-06-10,116.05
county,Benton County,driving,NA,Oregon,United States,2020-06-11,126.71
county,Benton County,driving,NA,Oregon,United States,2020-06-12,134.03
county,Benton County,driving,NA,Oregon,United States,2020-06-13,126.51
county,Benton County,driving,NA,Oregon,United States,2020-06-14,111.9
county,Benton County,driving,NA,Oregon,United States,2020-06-15,122.82
county,Benton County,driving,NA,Oregon,United States,2020-06-16,118.45
county,Benton County,driving,NA,Oregon,United States,2020-06-17,124.94
county,Benton County,driving,NA,Oregon,United States,2020-06-18,131.48
county,Benton County,driving,NA,Oregon,United States,2020-06-19,140.65
county,Benton County,driving,NA,Oregon,United States,2020-06-20,121.72
county,Benton County,driving,NA,Oregon,United States,2020-06-21,98.63
county,Benton County,driving,NA,Oregon,United States,2020-06-22,122.55
county,Benton County,driving,NA,Oregon,United States,2020-06-23,125.84
county,Benton County,driving,NA,Oregon,United States,2020-06-24,126.56
county,Benton County,driving,NA,Oregon,United States,2020-06-25,133.45
county,Benton County,driving,NA,Oregon,United States,2020-06-26,146.98
county,Benton County,driving,NA,Oregon,United States,2020-06-27,126.71
county,Benton County,driving,NA,Oregon,United States,2020-06-28,114.49
county,Benton County,driving,NA,Oregon,United States,2020-06-29,127.18
county,Benton County,driving,NA,Oregon,United States,2020-06-30,130.78
county,Benton County,driving,NA,Oregon,United States,2020-07-01,137.9
county,Benton County,driving,NA,Oregon,United States,2020-07-02,139
county,Benton County,driving,NA,Oregon,United States,2020-07-03,135.63
county,Benton County,driving,NA,Oregon,United States,2020-07-04,93.85
county,Benton County,driving,NA,Oregon,United States,2020-07-05,109.8
county,Benton County,driving,NA,Oregon,United States,2020-07-06,121.02
county,Benton County,driving,NA,Oregon,United States,2020-07-07,125.94
county,Benton County,driving,NA,Oregon,United States,2020-07-08,126.2
county,Benton County,driving,NA,Oregon,United States,2020-07-09,128.7
county,Benton County,driving,NA,Oregon,United States,2020-07-10,146.76
county,Benton County,driving,NA,Oregon,United States,2020-07-11,130.26
county,Benton County,driving,NA,Oregon,United States,2020-07-12,118.4
county,Benton County,driving,NA,Oregon,United States,2020-07-13,129.81
county,Benton County,driving,NA,Oregon,United States,2020-07-14,132.46
county,Benton County,driving,NA,Oregon,United States,2020-07-15,135.66
county,Benton County,driving,NA,Oregon,United States,2020-07-16,138.51
county,Benton County,driving,NA,Oregon,United States,2020-07-17,137.99
county,Benton County,driving,NA,Oregon,United States,2020-07-18,136.7
county,Benton County,driving,NA,Oregon,United States,2020-07-19,121.61
county,Benton County,driving,NA,Oregon,United States,2020-07-20,134.61
county,Benton County,driving,NA,Oregon,United States,2020-07-21,134.78
county,Benton County,driving,NA,Oregon,United States,2020-07-22,137.49
county,Benton County,driving,NA,Oregon,United States,2020-07-23,140.8
county,Benton County,driving,NA,Oregon,United States,2020-07-24,148.94
county,Benton County,driving,NA,Oregon,United States,2020-07-25,138.02
county,Benton County,driving,NA,Oregon,United States,2020-07-26,125.02
county,Benton County,driving,NA,Oregon,United States,2020-07-27,129.62
county,Benton County,driving,NA,Oregon,United States,2020-07-28,130.87
county,Benton County,driving,NA,Oregon,United States,2020-07-29,133.94
county,Benton County,driving,NA,Oregon,United States,2020-07-30,134.93
county,Benton County,driving,NA,Oregon,United States,2020-07-31,145.54
county,Benton County,driving,NA,Oregon,United States,2020-08-01,133.95
county,Benton County,driving,NA,Oregon,United States,2020-08-02,127.74
county,Benton County,driving,NA,Oregon,United States,2020-08-03,136.29
county,Benton County,driving,NA,Oregon,United States,2020-08-04,139.59
county,Benton County,driving,NA,Oregon,United States,2020-08-05,138.78
county,Benton County,driving,NA,Oregon,United States,2020-08-06,139.17
county,Benton County,driving,NA,Oregon,United States,2020-08-07,157.15
county,Benton County,driving,NA,Oregon,United States,2020-08-08,140.91
county,Benton County,driving,NA,Oregon,United States,2020-08-09,128.95
county,Benton County,driving,NA,Oregon,United States,2020-08-10,145.31
county,Benton County,driving,NA,Oregon,United States,2020-08-11,136.81
county,Benton County,driving,NA,Oregon,United States,2020-08-12,138.17
county,Benton County,driving,NA,Oregon,United States,2020-08-13,144.58
county,Benton County,driving,NA,Oregon,United States,2020-08-14,165.45
county,Benton County,driving,NA,Oregon,United States,2020-08-15,149.88
county,Benton County,driving,NA,Oregon,United States,2020-08-16,126.47
county,Benton County,driving,NA,Oregon,United States,2020-08-17,135.47
county,Benton County,driving,NA,Oregon,United States,2020-08-18,136.99
county,Benton County,driving,NA,Oregon,United States,2020-08-19,144.09
county,Benton County,driving,NA,Oregon,United States,2020-08-20,141.9
county,Benton County,driving,NA,Oregon,United States,2020-08-21,155.9
county,Benton County,driving,NA,Oregon,United States,2020-08-22,145.36
county,Benton County,driving,NA,Oregon,United States,2020-08-23,134.08
county,Benton County,driving,NA,Oregon,United States,2020-08-24,134.45
county,Benton County,driving,NA,Oregon,United States,2020-08-25,144.6
county,Benton County,driving,NA,Oregon,United States,2020-08-26,141.39
county,Benton County,driving,NA,Oregon,United States,2020-08-27,142.08
county,Benton County,driving,NA,Oregon,United States,2020-08-28,161.92
county,Benton County,driving,NA,Oregon,United States,2020-08-29,152.53
county,Benton County,driving,NA,Oregon,United States,2020-08-30,130.1
county,Benton County,driving,NA,Oregon,United States,2020-08-31,137.84
county,Benton County,driving,NA,Oregon,United States,2020-09-01,144.4
county,Benton County,driving,NA,Oregon,United States,2020-09-02,141.93
county,Benton County,driving,NA,Oregon,United States,2020-09-03,146.2
county,Benton County,driving,NA,Oregon,United States,2020-09-04,163.92
county,Benton County,driving,NA,Oregon,United States,2020-09-05,150.08
county,Benton County,driving,NA,Oregon,United States,2020-09-06,132.99
county,Benton County,driving,NA,Oregon,United States,2020-09-07,140.75
county,Benton County,driving,NA,Oregon,United States,2020-09-08,166.24
county,Benton County,driving,NA,Oregon,United States,2020-09-09,172.36
county,Benton County,driving,NA,Oregon,United States,2020-09-10,142.55
county,Benton County,driving,NA,Oregon,United States,2020-09-11,145.96
county,Benton County,driving,NA,Oregon,United States,2020-09-12,127.58
county,Benton County,driving,NA,Oregon,United States,2020-09-13,109.92
county,Benton County,driving,NA,Oregon,United States,2020-09-14,126.2
county,Benton County,driving,NA,Oregon,United States,2020-09-15,135.26
county,Benton County,driving,NA,Oregon,United States,2020-09-16,142.32
county,Benton County,driving,NA,Oregon,United States,2020-09-17,151.43
county,Benton County,driving,NA,Oregon,United States,2020-09-18,194.94
county,Benton County,driving,NA,Oregon,United States,2020-09-19,198.2
county,Benton County,driving,NA,Oregon,United States,2020-09-20,179.62
county,Benton County,driving,NA,Oregon,United States,2020-09-21,175.95
county,Benton County,driving,NA,Oregon,United States,2020-09-22,169.4
county,Benton County,driving,NA,Oregon,United States,2020-09-23,148.29
county,Benton County,driving,NA,Oregon,United States,2020-09-24,154.16
county,Benton County,driving,NA,Oregon,United States,2020-09-25,176.51
county,Benton County,driving,NA,Oregon,United States,2020-09-26,169.44
county,Benton County,driving,NA,Oregon,United States,2020-09-27,147.86
county,Benton County,driving,NA,Oregon,United States,2020-09-28,143.55
county,Benton County,driving,NA,Oregon,United States,2020-09-29,142.49
county,Benton County,driving,NA,Oregon,United States,2020-09-30,144.39
county,Benton County,driving,NA,Oregon,United States,2020-10-01,147.58
county,Benton County,driving,NA,Oregon,United States,2020-10-02,172.92
county,Benton County,driving,NA,Oregon,United States,2020-10-03,170.86
county,Benton County,driving,NA,Oregon,United States,2020-10-04,138.56
county,Benton County,driving,NA,Oregon,United States,2020-10-05,130.01
county,Benton County,driving,NA,Oregon,United States,2020-10-06,135.47
county,Benton County,driving,NA,Oregon,United States,2020-10-07,136.88
