"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22"
"376","city","Eugene-Springfield","driving","","Oregon","United States",100,104.27,110.75,114.74,143.45,160.47,129.23,125.31,106.55,106.14,110.12,136.83,140.95,104.77,102.26,105.36,105.03,111.06,137.06,138.02,89.61,99.24,103.04,106.6,112.5,142.76,139.93,107.14,104.54,109.18,111.92,124.24,151.42,143.9,121.3,118.05,114.36,119.57,128.97,150.93,145.44,104.75,107.62,111.04,115.22,124.69,146.95,141.59,106.82,109.06,114.37,118.7,125.41,152.3,148.38,106.65,107.24,116.49,114.3,115.22,118.79,96.04,78.82,92.02,83.38,78.71,80.18,82.74,67.63,53.86,57.76,52.04,54.96,58.59,61.46,49.51,43.66,52.51,55.84,56.46,56.79,66.01,53.16,44.39,57.22,61.68,61.46,64.62,74.59,61.68,45.01,63.54,67.4,70.12,73.25,82.28,69.75,62.01,75.91,71.77,70.18,79.18,84.42,74.41,66.65,75.01,79.54,79.86,83.13,95.51,78.06,69.49,85.45,86.17,87.47,92.58,107.83,94.61,73.77,NA,NA,89.92,95.89,120.62,100.71,86.94,100.62,102.85,105.51,109.27,132.29,117.46,98.36,96.7,114.15,121.59,124.39,135.61,107.17,104.44,115.44,118.23,120.62,123.88,136.68,119.23,102.18,119.18,124.2,131.24,134.7,147.09,133.48,116.42,131.47,132.58,141.32,146.2,164.43,145.95,116.41,142.11,159.26,147.89,154.47,174.63,148.83,128.17,145.6,145.09,152.09,162.39,155.47,108.53,121.42,141.46,150.75,152.45,153.92,176.28,155.33,132,147.46,150.21,154.22,157.63,171.11,154.86,134.28,150.97,154.44,155.15,157.27,171.45,155.27,138.32,147.92,152.25,150.28,157.41,178.26,158.47,139.3,152.86,155.89,155.3,154.04,177.42,156.93,140.94,158.29,158.04,158.72,162.4,184.81,161.15,139.11,153.97,157.97,157.79,168.01,181.71,165.77,141.42,153.85,154.5,159.7,160.56,181.23,163.71,142.35,157.13,160.31,159.56,168.86,185.28,166.63,147.02,151.82,226.51,177.61,140.53,148.64,123.01,104.49,129.24,137.91,143.94,151.64,169.5,169.7,150.65,164.45,161.8,175.32,179.71,191.34,182.43,151.78,159.77,149.04,152.06,157.95,177.36,165.58,135.79,144.02,145.18,141.8,152.88,176.03,153.3,125.51,135.47,137.38,144.15,147.2,169.61,164.7,128.66,137.1,138.85,140.59,144.34,169.31,157.48,124.42,131.62,134.1,137.69,147.96,173.91,158.47,124,128.06,123.95,122.53,125.68,145.86,132.14,110.95,117.11,122.02,130.62,113.34,136.19,124.79,100.84,111.59,117.21,111.83,116.6,137.92,116.97,92.62,113.36,121.89,121.14,53.65,102.63,100.68,85.14,104.51,106.53,108.23,110.03,126.56,112.23,89.65,105.49,109.78,111.57,112.14,129.32,115.25,89.38,112.49,110.56,112.66,112.6,127.68,117.81,91.13,119.82,122.23,127.85,91.92,42.67,87.55,89.65,111.71,107.81,115.1,112.3,87.72,111.05,100.89,114.26,115.99,112.22,117.26,128.95,125.55,101.77,113.36,112.29,121.07,119.92,132.51,127.08,106.13,119.76,116.49,112.89,116.96,132.76,126.41,94.73,110.04,109.79,111.3,115.48,134.18,125.97,100.17,112.41,112.12,117.05,121.28,137.18,129.11,96.67,112.27,113.77,119.07,120.68,136.91,129.13,118.97,106.53,118.59,120.34,120.22,138.22,133.81,106.71,114.18
"377","city","Eugene-Springfield","transit","","Oregon","United States",100,100.52,91.87,108.7,118.93,90.4,82.59,97.48,101.99,94.23,103.62,113.69,95.75,69.38,92.19,95.91,95.54,97.33,115.94,99.42,69.8,92.4,91.35,99.69,99.37,126.11,105.35,73.83,109.44,102.41,96.43,115.31,126.64,93.55,88.1,96.12,108.65,102.57,112.79,131.25,108.6,81.02,94.02,101.47,87.99,116.2,126.9,111.9,79.81,86.21,95.75,98.85,100.26,114.47,100.47,80.65,89.56,92.92,93.34,92.76,76.87,62.09,57.84,58.21,48.61,42.95,33.72,38.28,30.31,24.49,23.39,18.51,19.45,26.27,26.64,16.47,17.93,18.41,16.89,19.77,17.46,21.03,16.94,11.75,19.14,20.03,14.11,15.42,20.03,16.62,9.91,13.84,15.99,16.52,21.5,18.72,15.52,12.38,18.83,16.26,18.67,16.31,19.98,13.9,12.9,17.09,19.04,16.47,18.46,21.45,11.06,12.59,17.67,18.88,17.99,19.3,22.55,19.4,12.38,NA,NA,18.93,19.98,23.75,20.98,15,21.03,20.66,20.03,19.35,29.26,22.55,16.57,17.88,24.33,29.37,26.9,25.01,19.61,16.73,24.65,28.16,26.64,23.54,28.53,27.37,19.61,24.59,25.38,28.74,29.31,26.53,25.28,19.3,29.05,30.99,30.83,32.62,31.1,29.21,24.54,33.67,34.71,34.08,32.62,36.18,25.54,24.91,28.79,33.19,27.53,30.31,29.31,19.51,25.33,33.04,33.4,30.83,33.56,34.14,26.69,26.69,30.94,34.29,29.73,27.48,34.24,31.15,27.95,34.98,28.63,32.88,34.71,33.61,32.88,27.48,33.4,37.86,29.16,33.67,36.03,31.31,30.2,37.6,39.96,40.59,34.98,35.45,31.67,28,41.95,38.12,37.55,36.86,41.01,36.5,27.95,41.53,35.29,36.29,40.17,39.07,37.02,30.89,36.97,35.87,38.44,39.43,42.37,34.29,26.64,39.85,37.39,38.02,38.23,42.79,35.82,30.68,30.36,45.88,35.13,28.84,24.28,24.07,23.07,27.9,32.09,37.91,42.48,34.87,43.84,42.37,50.08,59.15,57.79,63.5,58.63,57.37,62.3,66.44,66.54,56.74,55.48,57.63,69.38,49.29,57.16,54.96,56.16,55.01,56.27,59.62,45.31,56.79,44.31,45.52,53.7,58.52,57.73,45.62,52.96,57,53.12,46.04,56.63,61.93,40.43,48.98,42.63,42,53.02,57.47,64.34,49.61,51.18,50.97,48.14,46.67,53.02,54.54,42.74,46.36,51.34,46.78,41.16,47.82,52.91,43.52,45.41,44.78,43.94,49.03,46.83,38.28,31.78,42,39.12,36.44,13.84,35.76,33.82,29.94,38.49,34.35,34.92,38.44,39.12,33.46,31.99,38.96,39.07,40.06,29.99,34.24,33.04,26.85,37.07,34.82,40.64,35.82,33.77,29.31,27.06,35.5,33.93,32.14,23.81,9.07,27.84,29.42,32.25,39.01,31.52,31.62,19.93,31.99,36.81,44.05,50.5,39.22,44.52,43.58,50.34,38.86,42.53,39.85,44.26,42,50.24,41.27,36.5,42.06,44.99,42.11,37.7,47.35,40.64,31.1,41.06,35.29,41.32,38.02,47.56,42.95,43.05,44.57,40.69,41.9,42.37,46.41,43.05,32.83,47.93,47.35,40.59,38.49,45.83,43.21,39.33,41.16,48.56,43.26,40.43,44.42,44.15,31.73,44.42
"378","city","Eugene-Springfield","walking","","Oregon","United States",100,106.24,107.46,119.2,153.54,174.83,136.02,111.83,106,105.62,119.39,183.75,173.46,106.89,92.73,94.79,93.11,119.65,159.95,142.48,93.35,90.16,95.75,97.43,120.18,160.72,166.19,101.82,89.97,102.9,104.92,114.97,168.44,167.89,131.58,103.89,100.48,119.25,135.88,180.59,173.55,89.15,100.74,102.81,109.79,134.99,162.85,157.19,104.27,96.4,107.3,120.66,135.9,151.24,163.88,93.11,97.34,107.82,105.95,115.02,112.26,82.96,61.92,76.65,67.51,64.31,57.91,63.76,51.69,47.49,40.46,37.15,43.63,48.93,49.24,37.6,35.64,34.8,42.55,40.94,43.29,48.04,37.94,36.07,49.05,48.79,52.87,52.56,63.93,48.28,38.68,47.28,52.8,50.06,61.48,65.32,47.66,48,61.17,55.29,43.1,56.95,55.63,52.75,49.84,52.08,58.77,59.64,58.48,70.24,48.64,50.2,62.75,64.79,65.73,64.36,76.24,67.91,48.62,NA,NA,61.94,67.99,97.86,76.29,65.78,77.23,76.79,74.92,78.98,102.9,85.89,73.34,72.07,86.01,98.7,95.87,107.2,87.47,122.46,101.75,97.55,99.06,100.79,109.22,94.89,85.94,89.08,90.9,105.47,107.75,119.34,109.07,88.91,102.88,97.82,107.01,125.58,152.27,137.03,92.27,116.94,109.31,112.38,119.2,130.91,112.98,90.38,112.34,106.86,112.19,115.93,118.41,90.47,82.12,100.58,121.67,113.49,112.29,134.61,128.32,90.11,111.04,114.21,120.42,114.18,122.87,120.33,93.04,112.93,113.73,113.49,123.21,122.87,126.47,96.23,109.67,115.19,113.51,118.67,132.3,122.2,98.85,119.58,124.33,118.33,113.05,134.92,127.79,100.65,121.02,123.9,123.61,136.96,139.62,119.75,101.92,120.81,121.05,122.82,130.72,145.62,140.56,101.68,122.89,126.83,136.62,139.86,145.45,139.98,103.46,125.32,138.3,131.22,129.37,146.08,135.52,118.48,111.76,116.2,103.94,101.1,100.77,99.78,80.39,102.88,109.26,115.86,126.3,154.19,180.37,159.9,182,191.07,192.32,215.72,225.58,245.98,201.42,220.06,185.46,170.34,180.92,199.98,206.53,144.16,157.96,157.88,141.56,156.01,195.1,164.82,121.02,137.75,138.11,141.95,150.85,194.96,192.8,128.73,134.87,142.81,138.78,140.92,174.18,172.71,110.34,128.99,131.17,133.5,148.45,190.64,222.2,128.32,133.48,136.07,120.09,122.05,150.95,167.53,110.7,106.94,117.3,121.96,112.6,129.93,138.56,98.08,103.17,105.35,101.44,109.24,126.73,103.7,77.54,101.18,102.83,98.9,42.69,77.66,77.47,61.94,92.08,95.82,90.52,93.81,108.64,101.73,78.91,97.05,95.99,98.66,102.5,113.39,102.26,73.96,98.51,91.62,89.32,91.79,105.4,103.98,71.75,99.86,96.86,96.93,75.35,27.41,67.48,63.67,84.07,85.84,85.82,106.6,70.65,98.06,94.58,111.98,109.5,100.96,122.73,126.97,131.46,96.42,114.21,110.73,116.77,123.47,129.49,122.56,97.72,102.86,108.33,101.9,105.35,125.03,121.57,84.21,98.49,93.09,92.27,94.46,119.49,119.46,93.52,96.14,98.34,107.39,108.76,124.93,125.49,89.46,95.63,99.78,101.15,104.39,120.76,126.64,106.41,83.47,102.86,108.9,107.58,125.7,131.7,97.24,99.35
"711","city","Portland","driving","","Oregon","United States",100,99.29,102.32,106.77,122.19,115.18,90.78,103.71,104.66,106.11,116.91,123.61,117.48,86.2,101.55,105.23,109.02,112.16,123.24,115.61,78.28,99.99,103.2,108.72,115.89,130.28,128.45,94.1,105.03,106.61,114.3,123.14,139.8,124.87,103.18,113.27,115.33,116.47,130.33,139.28,128.55,96.61,104.66,112.55,116.17,131.16,138.73,126.21,93.46,100.1,104.66,112.66,114.49,134.9,123.59,92.94,104.89,110.76,108.44,102.37,99.49,73.98,65.09,77.15,70.38,66.69,67.84,70.46,56.35,44.5,49.65,45.6,46.78,46.94,50.25,40.52,34.44,45.45,48.21,47.87,48.37,54.01,44.78,39.8,48.88,50.62,53.36,56.1,61.02,51.33,37.21,52.84,55.07,57.92,60.39,67.67,54.16,47.8,61.03,57.82,56.68,61.18,66.46,58.75,51.54,58.74,63.01,63.41,66.45,75.95,60.99,52.82,65.41,69.94,69.15,74.72,85.84,78.24,61.52,NA,NA,73.99,77.11,92.79,78.32,67.61,75.8,82.47,81.71,83.62,97.04,87.91,76.77,70.93,86.92,93.86,99.78,108.52,82.31,77.44,94.53,94.29,97.71,99.02,110.36,92.81,78.11,93.36,92.96,102.55,104.79,112.48,99,88.05,98.53,102.53,110.8,117.8,133.26,106.57,89.5,113.31,117.69,116.61,122.19,136.24,114.89,95.31,112.5,114.27,117.44,126.5,118.97,84.55,90.5,108.57,112.3,118.43,120.7,138.9,121.2,101.78,116.78,119.94,125.88,128.15,136.89,123.25,106.3,121.22,120.42,122.08,125.04,137.28,124.12,112.14,119.07,120.96,125.48,128.94,143.77,124.22,108.06,122.18,124.4,127.83,125.01,145.01,125.08,109.56,124.2,122.92,125.56,132.55,148.2,129.04,108.81,122.4,123.91,128.72,135.12,144.55,128.1,111.8,121.35,123.52,127.81,135.1,148.29,128.61,107.39,118.85,124.99,127.85,134.92,148.89,124.76,109.93,106.64,132.54,134.9,143.11,121.8,99.22,78.1,95.02,97.61,103.08,105.27,121.56,120.12,98.52,111.65,113.38,115.81,115.27,128.37,118.66,98.02,107.37,109.57,114.93,117.32,131.08,121.03,96.02,104.01,107.7,109.01,111.7,133.5,113.34,87.65,100.63,98.85,107.48,113.88,130.43,123.76,92.96,100.05,104.62,108.29,111.31,124.39,116.89,93.57,98.44,102.75,106.78,110.69,124.63,111.81,86.75,96.65,93.53,90.3,95.47,108.5,98.23,81.27,88.25,92.7,100.7,88.41,107.5,93.43,73.85,85.72,89.48,88.4,88.47,104.54,89.21,69.51,85.99,93.12,99.02,40.57,80.89,78.37,71.58,84.38,87.13,90.41,92.15,104.7,95.67,72.32,85.39,87.55,92.92,92.99,105.71,98.99,73.23,89.86,93.33,99.21,99.91,112.04,100.62,78.93,106.33,112.34,126.95,83.51,36.36,73.98,73.49,95.11,95.5,96.97,92.98,65.31,80.06,72.06,86.16,86.41,88.61,89.05,98.76,92.86,73.07,83.74,85.34,94.45,93.54,106.58,96.89,77.56,97.98,88.98,86.5,89.02,105.5,105.48,70.11,84.1,86.6,87.19,90.32,103.29,94.74,75.8,85.93,86.51,90.52,92.06,104.83,96.51,72.62,85.57,90.87,97.34,78.8,47.82,38.26,40.39,54.35,87.92,99.04,104.69,119.64,108.07,81.42,92.75
"712","city","Portland","transit","","Oregon","United States",100,101.62,99.97,103.54,112.05,98.01,86.51,99.17,101.04,102.99,108.63,115.71,95.43,85.53,103.57,99.85,100.6,106.12,114.81,97.23,77.8,98.19,102.28,104.92,121.62,133.97,116.13,84.36,104.37,104.5,106.93,108.75,118.11,97.72,92.44,107.44,110.77,110.43,110.55,126.01,110.51,84.25,100.48,111.43,105.46,112.34,119.03,101.21,84.95,100.68,104.48,112.84,109.69,112.46,105.27,85.37,99.28,106.51,99.51,89.31,82.06,61.16,53.17,57.71,47.27,42.29,41.61,38.68,30.04,27.16,28,23.78,24.23,23.6,22.44,20.62,20.29,22.54,22.81,22.64,21.59,21.86,19.84,21.05,23.33,23.43,22.98,22.74,23.87,19.83,18.21,22.25,22.08,21.7,22.2,23.77,20.05,20.56,23.18,22.4,19.41,21.92,21.21,20.28,20.43,22.7,23.91,23.32,23.87,23.59,19.34,19.62,25.56,25.85,23.88,25.89,28.25,26.7,21.94,NA,NA,25.06,23.91,27.47,22.7,24.15,25.72,26.56,26.98,25.83,28.14,25.69,25.03,25.06,30.57,31.93,34.19,35.96,27.3,28.7,33.22,35.33,35.27,35.48,37.75,31.43,27.52,34.66,31.79,38.06,35.46,34.78,30.8,32.78,36.31,37.02,39.31,39.72,43.62,34.14,31.99,43.54,42.03,42.13,41.65,44.86,39.23,32.7,41.21,41.7,40.29,43.14,38.17,32.46,35.2,39.45,41.42,47.41,43.21,46.1,39.81,35.64,43.74,43.13,43.89,45.33,44.46,40.07,37.36,45.07,43.45,45.01,44.83,43.59,41.15,36.65,43.19,44.96,43.29,43.16,45.07,41.5,38.71,47.47,47.83,46.72,47.78,49.02,40.25,37.45,47.57,45.87,46.52,45.89,49.03,41.79,39.05,48.75,48.38,50.53,48.74,47.38,43.34,39.76,47.34,47.51,48.91,49.57,50.12,46.53,40.46,48.51,52.49,53.54,50.52,50.64,45.63,40.51,41.46,49.16,46.13,42.16,34.07,30.78,27.21,34.35,36.52,38.86,38.35,43.06,45.05,39.89,48.04,47.04,42.8,47.62,47.41,44.49,42.06,48.91,47.77,49.29,48.51,51.86,48.74,39.34,48.87,50.24,50.32,46.96,54.42,43.54,37.52,47.07,45.75,46.79,48.44,52.09,46.06,40.51,47.22,44.76,47.83,45.92,48.71,44.12,36.7,43.78,45.06,47.69,47.26,51.27,45.39,39.07,45.76,39.94,43.84,42.35,43.83,39.33,36.26,44.17,43.38,45.24,40.03,44.56,35.86,32.49,38.86,40.51,39.04,39.09,40.9,33.76,30.68,38.57,36.72,36.61,19.58,33.85,31.32,30.43,36.68,37.7,38.21,38.78,38.76,34.69,29.93,36.57,38.73,39.08,37.87,37.51,35.95,31.89,38.64,37.08,38.32,38.97,41.76,36.71,32.42,40.99,42.55,42.02,28.17,16.09,29.97,32.56,40.08,37.3,37.6,37.42,27.49,33.03,33.82,40.89,39.69,39.38,42.4,40.5,36.42,33.07,38.62,37.09,41.78,40.31,42.12,39.69,35.24,45.13,39.79,38.9,40.05,43.5,38.89,31.76,39.12,38.25,41.53,39.84,43.61,37.54,34.38,40.12,41.84,42.9,40.6,46.5,39.79,34.77,43.36,43.81,45.83,46.14,71.66,43.52,62.87,57.15,56.92,49.51,46.38,49.05,47.24,38.83,45.94
"713","city","Portland","walking","","Oregon","United States",100,101.27,100.41,111.63,135.48,169,134.55,117.69,103.18,106.58,114.06,145.4,170.44,108.25,96.9,104.51,105.34,120.58,148.8,167.01,98.47,99.96,107.47,118.57,141.74,164.1,195.38,120.79,112.27,111.56,118.43,127.39,176.81,182.71,159.2,128.49,122.54,125.85,134.13,178.35,195.46,123.39,109.16,126.09,123.16,139.8,164.91,176.71,126.48,101.76,112.12,126.61,133.78,149.31,182.73,128.13,111.28,118.55,117.96,110.48,102.93,91.83,75.22,77.56,69.89,66.67,68.88,69.81,57.95,51.12,44.03,39.09,44.55,43.62,42.29,39.71,39.26,41.14,45.54,45.08,44.92,48.4,44.87,50.7,49.52,54.99,58.69,59.88,62.73,54.29,43.52,53.74,58.64,54.81,59.9,64.87,46.16,50.52,61.6,52.42,45.24,55.49,56.06,57.04,55.04,54.79,62.89,59.45,60.74,64.63,52.65,52.27,62.65,69.53,64.37,72.44,80.43,77.68,58.21,NA,NA,66.32,65.2,88.78,74.18,73.3,66.23,77.8,77.42,75.55,87.97,85.47,80.85,65.62,83.31,95.72,94.12,105.24,83.7,86.01,101.7,109.12,110.81,103.05,113.43,94.17,76.14,90.49,84.7,102.56,102.56,96.96,90.51,85.7,91.38,93.6,105.6,104.2,126.07,100.56,81.92,109.64,110.51,111.34,117.94,128.5,115.84,91.43,109.43,109.21,109.14,117.84,119.21,92.18,92.69,102.61,105.49,116.5,116.21,133.53,124.1,99.22,113.34,116.08,122.77,121.88,129.95,125.23,99.72,111.13,113.62,116.17,118.3,128.95,131.76,99.33,106.86,111.3,118.23,116.14,131.61,124.45,104.78,121.59,120.93,120.64,117.91,133.05,129.85,105.3,116.25,118.84,121.48,126.47,138.86,121.14,100.39,116.39,119.74,124.29,126.6,139.83,134.77,112.86,119.89,121.53,125.04,128.57,143.87,138.45,108.73,112.25,120.7,125.07,126.56,139.69,139.62,119.11,100.23,112.96,116.16,110.16,103.76,91.8,70.39,83.25,86.18,90,97.47,112.99,125.38,100.54,107.37,110.41,105.28,115.68,124.28,131.75,106.76,109.08,107.22,116,112.7,131.02,133.08,97.64,104.56,110.93,108.89,109.58,138.18,125.64,89.63,100.77,98.28,110.05,116.88,137.4,139.61,99.65,102.55,105.15,112.14,111.36,127.59,128.72,96.49,99.32,106.46,110.58,111.22,129.7,131.66,94.9,102.68,95.11,96.88,93.6,112.71,109.98,88.37,92.71,97.08,105.47,91.11,109.81,98.25,79.47,86.93,90.77,87.56,92.5,109.89,92.43,71.93,88.86,95.82,102.15,40.64,87.48,84.11,74.61,86.73,95.01,97.57,96.5,111.61,105.74,73.11,91.86,97.84,100.99,94,107.55,113.86,76.28,96.58,98.07,104.84,104.72,118.79,111.09,83.17,109.47,115.62,117.8,86.07,31.45,77.91,77.36,93.37,90.6,88.96,98.7,68.76,81.06,79.59,85.9,89.79,86.98,89.78,102.94,100.43,75.45,81.22,82.2,97.03,95.83,105.41,108.79,84.63,98.52,87.96,85.38,83.71,106.16,109.64,69.89,81.08,78.51,85.72,84.92,102.69,100.13,77.46,79.32,83.69,89.32,85.9,106.34,100.38,77.83,81.57,89.07,94.39,76.15,75.22,99.58,80.7,75.57,91.62,95.75,93.12,110.47,120.99,84.13,85.05
